"","year","month","day","Num","Customer","cust_name","Item","Code","ItemCodeSub","Quantity","UnitPrice","Tax","Amount","Des","ReceiptNo","Product","Amount1","Cost","Profit","Goods"
"768",2018,9,19,71131,"Kern Lighting Warehouse:Store #13","Ke20","Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass","AB35","Kern Brus703",162,0.0679012345679012,56.8181818181818,625,"71131Kern Lighting Warehouse:Store #13Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1878,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",-625,462.5,162.5,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
"769",2018,9,19,71131,"Kern Lighting Warehouse:Store #13","Ke20","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","Kern Die 705",26,0.423076923076923,123.636363636364,1360,"71131Kern Lighting Warehouse:Store #13Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1879,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-1360,770.64,589.36,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"770",2018,9,19,71131,"Kern Lighting Warehouse:Store #13","Ke20","River Rock (8/60 watt)  Faux Alabaster Glass","AB70","Kern Rive704",44,0.25,218.181818181818,2400,"71131Kern Lighting Warehouse:Store #13River Rock (8/60 watt)  Faux Alabaster Glass",1880,"River Rock (8/60 watt)  Faux Alabaster Glass",-2400,600,1800,"River Rock (8/60 watt)  Faux Alabaster Glass"
"771",2018,9,19,71131,"Kern Lighting Warehouse:Store #13","Ke20","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","AB73","Kern Soli702",36,0.305555555555556,61.0909090909091,672,"71131Kern Lighting Warehouse:Store #13Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",1881,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",-672,304,368,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass"
"772",2018,9,19,71131,"Kern Lighting Warehouse:Store #13","Ke20","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","AB88","Kern Whit701",120,0.0916666666666666,46.5454545454546,512,"71131Kern Lighting Warehouse:Store #13White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1882,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",-512,240,272,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass"
"773",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Acid Verde, 10x21x10, 2-60 watt cand.","AB16","Kern Acid721",120,0.0916666666666667,184.545454545455,2030,"71132Kern Lighting Warehouse:Store #34Acid Verde, 10x21x10, 2-60 watt cand.",1883,"Acid Verde, 10x21x10, 2-60 watt cand.",-2030,1050,980,"Acid Verde, 10x21x10, 2-60 watt cand."
"774",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Broadway Collection, Polished Chrome, 4 Light (60 watt max)","AB29","Kern Broa730",280,0.0392857142857143,213.636363636364,2350,"71132Kern Lighting Warehouse:Store #34Broadway Collection, Polished Chrome, 4 Light (60 watt max)",1884,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)",-2350,2100,250,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)"
"775",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Brushed Nickel, (3-60 watt, Med) Ribbed Glass","AB34","Kern Brus725",100,0.11,36.3636363636364,400,"71132Kern Lighting Warehouse:Store #34Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1885,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",-400,120,280,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
"776",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass","AB35","Kern Brus724",162,0.0679012345679012,22.7272727272727,250,"71132Kern Lighting Warehouse:Store #34Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1886,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",-250,185,65,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
"777",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Cand. Light, 20 watts (8 pack)","AB38","Kern Cand729",70,0.157142857142857,17.8181818181818,196,"71132Kern Lighting Warehouse:Store #34Cand. Light, 20 watts (8 pack)",1887,"Cand. Light, 20 watts (8 pack)",-196,84,112,"Cand. Light, 20 watts (8 pack)"
"778",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","Kern Die 722",26,0.423076923076923,123.636363636364,1360,"71132Kern Lighting Warehouse:Store #34Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1888,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-1360,770.64,589.36,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"779",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","AB52","Kern Fluo726",220,0.05,68.1818181818182,750,"71132Kern Lighting Warehouse:Store #34Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1889,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",-750,320.13,429.87,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
"780",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Golden Umber (100 watt)  Six Light Chandelier","AB58","Kern Gold731",322,0.0341614906832298,286.363636363636,3150,"71132Kern Lighting Warehouse:Store #34Golden Umber (100 watt)  Six Light Chandelier",1890,"Golden Umber (100 watt)  Six Light Chandelier",-3150,850,2300,"Golden Umber (100 watt)  Six Light Chandelier"
"781",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Halogen Lamp, 20 watts, Luminous Intensity","AB60","Kern Halo727",12,0.916666666666667,6.32727272727273,69.6,"71132Kern Lighting Warehouse:Store #34Halogen Lamp, 20 watts, Luminous Intensity",1891,"Halogen Lamp, 20 watts, Luminous Intensity",-69.6,34.8,34.8,"Halogen Lamp, 20 watts, Luminous Intensity"
"782",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Halogen Lamp, Volts:3.5  Tubular","AB62","Kern Halo728",22,0.5,10,110,"71132Kern Lighting Warehouse:Store #34Halogen Lamp, Volts:3.5  Tubular",1892,"Halogen Lamp, Volts:3.5  Tubular",-110,50,60,"Halogen Lamp, Volts:3.5  Tubular"
"783",2018,10,15,71132,"Kern Lighting Warehouse:Store #34","Ke21","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","AB67","Kern Poli723",2,5.5,5.27272727272727,58,"71132Kern Lighting Warehouse:Store #34Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1893,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",-58,32,26,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
"784",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Beveled Mirror, Etched Ribbed Glass (75 watt max)","AB20","Kern Beve779",117,0.094017094017094,152.727272727273,1680,"71133Kern Lighting Warehouse:Store #01Beveled Mirror, Etched Ribbed Glass (75 watt max)",1894,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",-1680,857.4,822.6,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
"785",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Broadway Collection, Polished Chrome, 4 Light (60 watt max)","AB29","Kern Broa787",11,1,8.54545454545454,94,"71133Kern Lighting Warehouse:Store #01Broadway Collection, Polished Chrome, 4 Light (60 watt max)",1895,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)",-94,84,10,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)"
"786",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Burnished Brass (60 watt)  w/Golden Umber Accents","AB37","Kern Burn785",313,0.0351437699680511,427.272727272727,4700,"71133Kern Lighting Warehouse:Store #01Burnished Brass (60 watt)  w/Golden Umber Accents",1896,"Burnished Brass (60 watt)  w/Golden Umber Accents",-4700,3525,1175,"Burnished Brass (60 watt)  w/Golden Umber Accents"
"787",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Domes, White, 59x21x6 5/8 ht, 120v HPF","AB46","Kern Dome782",39,0.282051282051282,40.9090909090909,450,"71133Kern Lighting Warehouse:Store #01Domes, White, 59x21x6 5/8 ht, 120v HPF",1897,"Domes, White, 59x21x6 5/8 ht, 120v HPF",-450,180,270,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
"788",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Flat Glass, (25 watt max) Polished Brass, 4 light","AB49","Kern Flat783",3,3.66666666666667,6.81818181818182,75,"71133Kern Lighting Warehouse:Store #01Flat Glass, (25 watt max) Polished Brass, 4 light",1898,"Flat Glass, (25 watt max) Polished Brass, 4 light",-75,36.37,38.63,"Flat Glass, (25 watt max) Polished Brass, 4 light"
"789",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Pendant Bar, Cobblestone, 50lbs. max","AB65","Kern Pend781",60,0.183333333333333,13.6363636363636,150,"71133Kern Lighting Warehouse:Store #01Pendant Bar, Cobblestone, 50lbs. max",1899,"Pendant Bar, Cobblestone, 50lbs. max",-150,68.22,81.78,"Pendant Bar, Cobblestone, 50lbs. max"
"790",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Pendant Bar, Textured White, 50lbs max","AB66","Kern Pend780",95,0.115789473684211,43.1818181818182,475,"71133Kern Lighting Warehouse:Store #01Pendant Bar, Textured White, 50lbs max",1900,"Pendant Bar, Textured White, 50lbs max",-475,204.62,270.38,"Pendant Bar, Textured White, 50lbs max"
"791",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Renaissance Collection, (100 watt max) Millstone Finish, One-light","AB69","Kern Rena786",54,0.203703703703704,69.5454545454545,765,"71133Kern Lighting Warehouse:Store #01Renaissance Collection, (100 watt max) Millstone Finish, One-light",1901,"Renaissance Collection, (100 watt max) Millstone Finish, One-light",-765,261.78,503.22,"Renaissance Collection, (100 watt max) Millstone Finish, One-light"
"792",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Sunset, Clear Glass, 1-100 watt max.","AB78","Kern Suns778",22,0.5,15.9090909090909,175,"71133Kern Lighting Warehouse:Store #01Sunset, Clear Glass, 1-100 watt max.",1902,"Sunset, Clear Glass, 1-100 watt max.",-175,77.52,97.48,"Sunset, Clear Glass, 1-100 watt max."
"793",2018,11,22,71133,"Kern Lighting Warehouse:Store #01","Ke19","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","Kern Vero784",38,0.289473684210526,115.909090909091,1275,"71133Kern Lighting Warehouse:Store #01Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1903,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-1275,595,680,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"794",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Acid Verde","AB15","Kern Acid833",80,0.1375,121.272727272727,1334,"71134Kern Lighting Warehouse:Store #13Acid Verde",1904,"Acid Verde",-1334,690,644,"Acid Verde"
"795",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Bronze Lantern with Tail","AB30","Kern Bron841",30,0.366666666666667,247.272727272727,2720,"71134Kern Lighting Warehouse:Store #13Bronze Lantern with Tail",1905,"Bronze Lantern with Tail",-2720,1216,1504,"Bronze Lantern with Tail"
"796",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Brushed Nickel Pendant with Etched Glass","AB31","Kern Brus834",50,0.22,35,385,"71134Kern Lighting Warehouse:Store #13Brushed Nickel Pendant with Etched Glass",1906,"Brushed Nickel Pendant with Etched Glass",-385,175,210,"Brushed Nickel Pendant with Etched Glass"
"797",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Brushed Nickel with Ribbed Glass","AB33","Kern Brus836",70,0.157142857142857,54.5454545454546,600,"71134Kern Lighting Warehouse:Store #13Brushed Nickel with Ribbed Glass",1907,"Brushed Nickel with Ribbed Glass",-600,180,420,"Brushed Nickel with Ribbed Glass"
"798",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Copper Verde, Seeded Glass","AB42","Kern Copp840",20,0.55,163.636363636364,1800,"71134Kern Lighting Warehouse:Store #13Copper Verde, Seeded Glass",1908,"Copper Verde, Seeded Glass",-1800,642.86,1157.14,"Copper Verde, Seeded Glass"
"799",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Fluorescent Lamp, Medium Bipin (30pack)","AB51","Kern Fluo837",30,0.366666666666667,68.1818181818182,750,"71134Kern Lighting Warehouse:Store #13Fluorescent Lamp, Medium Bipin (30pack)",1909,"Fluorescent Lamp, Medium Bipin (30pack)",-750,341.43,408.57,"Fluorescent Lamp, Medium Bipin (30pack)"
"800",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Halogen Lamp, 3.5 Volts, Tubular","AB61","Kern Halo838",3,3.66666666666667,10,110,"71134Kern Lighting Warehouse:Store #13Halogen Lamp, 3.5 Volts, Tubular",1910,"Halogen Lamp, 3.5 Volts, Tubular",-110,50,60,"Halogen Lamp, 3.5 Volts, Tubular"
"801",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Hanging Brass and Black Finish with Clear Glass","AB63","Kern Hang842",10,1.1,95.4545454545455,1050,"71134Kern Lighting Warehouse:Store #13Hanging Brass and Black Finish with Clear Glass",1911,"Hanging Brass and Black Finish with Clear Glass",-1050,480.52,569.48,"Hanging Brass and Black Finish with Clear Glass"
"802",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Stage & Studio, 60 watt (set of 4)","AB76","Kern Stag839",5,2.2,13.5909090909091,149.5,"71134Kern Lighting Warehouse:Store #13Stage & Studio, 60 watt (set of 4)",1912,"Stage & Studio, 60 watt (set of 4)",-149.5,57.5,92,"Stage & Studio, 60 watt (set of 4)"
"803",2018,12,15,71134,"Kern Lighting Warehouse:Store #13","Ke20","Tapestry with Etched Glass","AB80","Kern Tape835",6,1.83333333333333,12.2727272727273,135,"71134Kern Lighting Warehouse:Store #13Tapestry with Etched Glass",1913,"Tapestry with Etched Glass",-135,45,90,"Tapestry with Etched Glass"
"804",2018,12,15,71135,"Baker's Professional Lighting:Store #15","Ba3","Black Die Cast Lanterns with Clear Glass","AB21","BakerBlac857",7,1.57142857142857,30.9090909090909,340,"71135Baker's Professional Lighting:Store #15Black Die Cast Lanterns with Clear Glass",1914,"Black Die Cast Lanterns with Clear Glass",-340,192.66,147.34,"Black Die Cast Lanterns with Clear Glass"
"805",2018,12,15,71135,"Baker's Professional Lighting:Store #15","Ba3","Brass Guard Lanterns, 1 Light","AB25","BakerBras855",4,2.75,29.0909090909091,320,"71135Baker's Professional Lighting:Store #15Brass Guard Lanterns, 1 Light",1915,"Brass Guard Lanterns, 1 Light",-320,140,180,"Brass Guard Lanterns, 1 Light"
"806",2018,12,15,71135,"Baker's Professional Lighting:Store #15","Ba3","Brushed Nickel with Opal Glass","AB32","BakerBrus853",12,0.916666666666667,9.09090909090909,100,"71135Baker's Professional Lighting:Store #15Brushed Nickel with Opal Glass",1916,"Brushed Nickel with Opal Glass",-100,74,26,"Brushed Nickel with Opal Glass"
"807",2018,12,15,71135,"Baker's Professional Lighting:Store #15","Ba3","Drop Opal with Solid Oak Frame","AB48","BakerDrop856",3,3.66666666666667,19.0909090909091,210,"71135Baker's Professional Lighting:Store #15Drop Opal with Solid Oak Frame",1917,"Drop Opal with Solid Oak Frame",-210,107.21,102.79,"Drop Opal with Solid Oak Frame"
"808",2018,12,15,71135,"Baker's Professional Lighting:Store #15","Ba3","Gold Colonial","AB57","BakerGold851",2,5.5,3.90909090909091,43,"71135Baker's Professional Lighting:Store #15Gold Colonial",1918,"Gold Colonial",-43,20,23,"Gold Colonial"
"809",2018,12,15,71135,"Baker's Professional Lighting:Store #15","Ba3","Steel Colonial with Opal White Glass","AB77","BakerStee852",9,1.22222222222222,7.63636363636364,84,"71135Baker's Professional Lighting:Store #15Steel Colonial with Opal White Glass",1919,"Steel Colonial with Opal White Glass",-84,40,44,"Steel Colonial with Opal White Glass"
"810",2018,12,15,71135,"Baker's Professional Lighting:Store #15","Ba3","Textured White Pendant","AB83","BakerText854",3,3.66666666666667,29.5454545454545,325,"71135Baker's Professional Lighting:Store #15Textured White Pendant",1920,"Textured White Pendant",-325,150,175,"Textured White Pendant"
"811",2018,12,15,71136,"Kern Lighting Warehouse:Store #13","Ke20","Black Die Cast Lanterns with Clear Glass","AB21","Kern Blac843",3,3.66666666666667,30.9090909090909,340,"71136Kern Lighting Warehouse:Store #13Black Die Cast Lanterns with Clear Glass",1921,"Black Die Cast Lanterns with Clear Glass",-340,192.66,147.34,"Black Die Cast Lanterns with Clear Glass"
"812",2018,12,15,71136,"Kern Lighting Warehouse:Store #13","Ke20","Brass with Black Finish and Clear Glass","AB26","Kern Bras846",3,3.66666666666667,34.0909090909091,375,"71136Kern Lighting Warehouse:Store #13Brass with Black Finish and Clear Glass",1922,"Brass with Black Finish and Clear Glass",-375,200,175,"Brass with Black Finish and Clear Glass"
"813",2018,12,15,71136,"Kern Lighting Warehouse:Store #13","Ke20","Drop Opal with Solid Oak Frame","AB48","Kern Drop848",2,5.5,19.0909090909091,210,"71136Kern Lighting Warehouse:Store #13Drop Opal with Solid Oak Frame",1923,"Drop Opal with Solid Oak Frame",-210,107.21,102.79,"Drop Opal with Solid Oak Frame"
"814",2018,12,15,71136,"Kern Lighting Warehouse:Store #13","Ke20","Hanging Brass and Black Finish with Clear Glass","AB63","Kern Hang847",2,5.5,19.0909090909091,210,"71136Kern Lighting Warehouse:Store #13Hanging Brass and Black Finish with Clear Glass",1924,"Hanging Brass and Black Finish with Clear Glass",-210,96.1,113.9,"Hanging Brass and Black Finish with Clear Glass"
"815",2018,12,15,71136,"Kern Lighting Warehouse:Store #13","Ke20","Solid Brass with Etched Glass, 2 Light","AB72","Kern Soli844",4,2.75,30,330,"71136Kern Lighting Warehouse:Store #13Solid Brass with Etched Glass, 2 Light",1925,"Solid Brass with Etched Glass, 2 Light",-330,162.98,167.02,"Solid Brass with Etched Glass, 2 Light"
"816",2018,12,15,71136,"Kern Lighting Warehouse:Store #13","Ke20","Steel Colonial with Opal White Glass","AB77","Kern Stee845",11,1,9.77272727272727,107.5,"71136Kern Lighting Warehouse:Store #13Steel Colonial with Opal White Glass",1926,"Steel Colonial with Opal White Glass",-107.5,50,57.5,"Steel Colonial with Opal White Glass"
"817",2018,12,15,71136,"Kern Lighting Warehouse:Store #13","Ke20","Textured White Pendant","AB83","Kern Text849",4,2.75,29.5454545454545,325,"71136Kern Lighting Warehouse:Store #13Textured White Pendant1",1927,"Textured White Pendant1",-325,150,175,"Textured White Pendant"
"818",2018,12,15,71136,"Kern Lighting Warehouse:Store #13","Ke20","Textured White Pendant","AB83","Kern Text850",4,2.75,29.5454545454545,325,"71136Kern Lighting Warehouse:Store #13Textured White Pendant",1928,"Textured White Pendant",-325,150,175,"Textured White Pendant"
"819",2018,12,15,71137,"Dan A. North Builders:Custom Order - Suite 100A","Da10","Custom made dome lighting with purple trim, extra voltage","AB44","Dan ACust817",50,0.22,636.363636363636,7000,"71137Dan A. North Builders:Custom Order - Suite 100ACustom made dome lighting with purple trim, extra voltage",1929,"Custom made dome lighting with purple trim, extra voltage",-7000,0,7000,"Custom made dome lighting with purple trim, extra voltage"
"820",2018,12,7,71138,"Baker's Professional Lighting:Store #10","Ba2","100 watt (6 pack)","AB12","Baker100 803",25,0.44,312,3432,"71138Baker's Professional Lighting:Store #10100 watt (6 pack)",1930,"100 watt (6 pack)",-3432,1425,2007,"100 watt (6 pack)"
"821",2018,12,7,71138,"Baker's Professional Lighting:Store #10","Ba2","Cand. Light, 20 watts (8 pack)","AB38","BakerCand802",324,0.0339506172839506,82.7345454545455,910.08,"71138Baker's Professional Lighting:Store #10Cand. Light, 20 watts (8 pack)",1931,"Cand. Light, 20 watts (8 pack)",-910.08,384,526.08,"Cand. Light, 20 watts (8 pack)"
"822",2018,12,7,71138,"Baker's Professional Lighting:Store #10","Ba2","Fluorescent Lamp, Large Bipin (30 pack)","AB50","BakerFluo800",20,0.55,39.2727272727273,432,"71138Baker's Professional Lighting:Store #10Fluorescent Lamp, Large Bipin (30 pack)",1932,"Fluorescent Lamp, Large Bipin (30 pack)",-432,90,342,"Fluorescent Lamp, Large Bipin (30 pack)"
